section,gene,p_adj
D1,CCDC106,0.5312810961941462
D1,CCDC167,1
D1,CCDC57,0.8185584636849323
D1,CCDC80,1
D1,CCDC88B,1
D1,CCL19,1.914878842836747e-5
D1,CCL2,0.11104773225098073
D1,CCL21,0.014754865341963864
D1,CCM2,0.05416174776334406
D1,CCNB1,1
D1,CCNB1IP1,1
D1,CCNE1,1
D1,CCNE2,1
D1,CCS,0.08059704980535323
D1,CCT4,3.275697913491519e-4
D1,CD14,1
D1,CD320,0.0011384392613305692
D1,CD3D,1
D1,CD4,1
D1,CD52,1
D1,CD68,1
D1,CD74,0.048129492907910174
D1,CD79A,1
D1,CDC20,1
D1,CDC6,0.22503645151863338
D1,CDH11,0.003641707083415875
D1,CDH3,0.16504549133523042
D1,CDK5RAP1,1
D1,CENPF,1
D1,CEP250,0.8322048897979782
D1,CEP55,0.9716020381913181
D1,CERCAM,0.19778665608355492
D1,CERS5,1
D1,CES2,1
D1,CFAP36,1
D1,CFDP1,1
D1,CGGBP1,0.025331806548820016
D1,CHCHD6,1
D1,CHD1,1
D1,CHD6,1
D1,CHFR,1
D1,CHST11,1
D1,CIR1,1
D1,CLASRP,0.13497382836509955
D1,CLDN3,1.6647207253782904e-11
D1,CLDN4,1.3069524689494818e-7
D1,CLU,5.014027029240246e-6
D1,CNN2,1.9805737376733978e-8
D1,COL14A1,1
D1,COL3A1,2.104911287938522e-14
D1,COL4A1,0.08507124735144078
D1,COL6A2,3.68166541598264e-8
D1,COL8A2,0.04598375106468469
D1,COMMD1,1
D1,COMP,6.520637352416827e-8
D1,COPS7A,0.19503402580166398
D1,COQ4,0.09392096053461288
D1,CORO1A,1
D1,CORO1B,0.17935840270900613
D1,CORO2A,0.12043456871337872
D1,CORO7,0.09888143459227466
D1,COX5A,0.03930911856642413
D1,CPNE1,0.5132161193610996
D1,CPSF1,1
D1,CPVL,1
D1,CRABP2,2.7036195168862794e-5
D1,CRACR2B,0.0479333531488026
D1,CRELD2,1
D1,CROCC,0.2143595937035874
D1,CSF1,0.16315325175584255
D1,CSF1R,1
D1,CTDSPL,0.14398719904655144
D1,CTIF,1
D1,CTSK,1.8064441611919368e-6
D1,CTU2,0.03148363321638983
D1,CUTC,0.7087465629235321
D1,CUX1,0.00448494268834489
D1,CX3CL1,1
D1,CXCL10,0.07416729853107232
D1,CXXC5,0.004967246580097457
D1,CYP27A1,0.4095578304467261
D1,DAPK3,0.002420401864772674
D1,DCAF6,0.1749063279284943
D1,DCXR,0.12057739601434606
D1,DDAH1,1
D1,DDB2,1
D1,DDIT3,0.036433197324926114
D1,DDRGK1,0.6815592104816727
D1,DDT,0.840519311502961
D1,DEAF1,0.02709400254924931
D1,DENND1A,1
D1,DERL3,0.08330548347658903
D1,DESI1,1
D1,DHX16,0.55348380653682006
D1,DLG1,0.3273053134504936
D1,DMAP1,0.16213815821287816
D1,DNAJB2,7.87030048648456e-5
D1,DNAJC1,0.0023559041901091036
D1,DNAJC7,0.08609826886346984
D1,DOCK6,0.5831004942763796
D1,DPH3,1
D1,DPM2,0.0019418755633940866
D1,DPP7,1
D1,DPP9,1
D1,DPYSL3,3.814072439658656e-6
D1,DVL1,0.7232805413003346
D1,EBAG9,0.08497183132330881
D1,ECHDC2,1
D1,ECM1,1.1762170426119085e-4
D1,EFEMP2,0.01955198872359883
D1,EFHD2,0.010854742671346335
D1,EGFR,1
D1,EIF1AD,1
D1,EIF3B,0.0010599573657803165
D1,EIF3F,0.2143595937035874
D1,EIF3G,1
D1,ELN,0.043747226583481034
D1,ELOF1,1
D1,EMC3,0.0235811736763344
D1,ENPP1,0.1107200062708035
D1,EPHB3,8.278743810531272e-6
D1,ERAL1,0.5574476587558191
D1,ERBB2,8.222402411398988e-6
D1,ERI3,0.38105862229857
D1,ERMP1,0.3306673406410654
D1,ESR1,1
D1,ETFB,1
D1,EVA1B,0.3273053134504936
D1,EXD3,0.33342084099582303
D1,EXO1,1
D1,EXOC5,0.02938312100557302
D1,EXOSC1,0.3273053134504936
D1,EXOSC10,1
D1,EXOSC2,1
D1,EZH2,1
D1,FAAH,1
D1,FADS2,0.11846681448449929
D1,FAH,1
D1,FAIM2,1
D1,FAM102A,1
D1,FAM117A,0.33342084099582303
D1,FAM118A,1
D1,FAM160B1,0.0762057658842458
D1,FAM173A,0.006271565721426231
D1,FAM193B,0.7685941385240079
D1,FAM213B,0.5433614075798573
D1,FAM3A,1
D1,FAM45A,1
D1,FAP,0.8643699232999426
D1,FARP1,0.06965568101070115
D1,FARSB,1
D1,FASN,0.004803766583658528
D1,FBF1,1
D1,FBLN2,5.225670357456925e-7
D1,FCER1G,1
D1,FDPS,0.2898591679196171
D1,FGFR1,1
D1,FGFR4,0.28455835947476377
D1,FKBP10,0.40323598986646514
D1,FKBP8,1.7630574923620995e-5
D1,FLNA,2.5442601862585317e-9
D1,FN1,8.826226045750827e-14
D1,FNBP4,0.5041905441669937
D1,FOXA1,0.19662684310233972
D1,FOXC1,1
D1,FOXP4,0.011541817608955106
D1,FSTL1,0.004217157584839212
D1,FSTL3,0.5207888171053816
D1,FUOM,0.16202353604770214
D1,FUS,0.09342836143592276
D1,FZD2,0.00951134868221568
D1,GALK1,1
D1,GANAB,1.4191914265619929e-5
D1,GAR1,1
D1,GAS6,3.5552477251946174e-12
D1,GATA3,2.4416079436850013e-8
D1,GATC,0.008336616521328053
D1,GBP1,1
D1,GBP2,1
D1,GBP3,1
D1,GBP4,1
D1,GBP5,0.6604476428376552
D1,GEMIN4,0.3472933210619527
D1,GLCCI1,1
D1,GLG1,1
D1,GLTSCR2,0.989604582973516
D1,GMFG,1
D1,GMPPA,1
D1,GNAI2,0.009380268437697587
D1,GNAS,6.8622742086382215e-6
D1,GNL2,0.6781880047864229
D1,GPR108,0.19452593687787897
D1,GPR160,1
D1,GPRC5A,0.09298503423594487
D1,GPS1,0.07484109006091916
D1,GPSM1,0.007809370317387355
D1,GPX3,1
D1,GRB7,1.4758061996190583e-7
D1,GRK3,1
D1,GSK3A,0.10499776617598909
D1,GSTM3,0.28455835947476377
D1,GYPC,1
D1,HAGHL,0.2762183447611165
D1,HCFC1R1,9.981090689760568e-6
D1,HCST,1
D1,HDAC5,1
D1,HDAC6,1
D1,HELZ2,1
D1,HES1,0.5862676593569935
D1,HLA-B,0.13552274616544294
D1,HLA-DMA,0.34965641798762914
D1,HLA-DMB,0.587703480031209
D1,HLA-DOA,1
D1,HLA-DPA1,0.4591484295565186
D1,HLA-DPB1,0.7266210115154993
D1,HLA-DRA,0.16697482309962033
D1,HLA-DRB1,0.1291915829013172
D1,HMGB2,0.07599902507189747
D1,HNRNPUL2,0.047082591181210644
D1,HOOK3,1
D1,HPS6,1
D1,HSD17B1,0.20109272310252274
D1,HSPA4,1
D1,HSPB1,1.735241761856631e-9
D1,HSPB11,0.8166186049854205
D1,HYI,1
D1,IDH3G,1
D1,IDUA,1
D1,IER5L,0.00356563367425892
D1,IFI27,3.272807315371994e-8
D1,IFI27L1,1
D1,IFI44L,0.3072024267576522
D1,IGFBP2,8.826226045750827e-14
D1,IGFBP4,0.025530083199424635
D1,IGHA1,0.8667291000391513
D1,IGHG3,0.3191617349808238
D1,IGHG4,1
D1,IGHM,0.1557472029617144
D1,IGKC,0.2548679895914216
D1,IGLC2,1.914878842836747e-5
D1,IGLC3,5.443147169825463e-5
D1,IGLC7,0.26839116929245094
D1,IKZF3,1
D1,IL10RA,1
D1,ILKAP,1
D1,INAFM1,1
D1,INPP4B,1
D1,INPP5D,1
D1,INPP5J,1
D1,INTS8,0.18564264827260157
D1,ISG15,0.34111549491991916
D1,ISLR,1
D1,ITGA5,1
D1,ITGB4,0.3273053134504936
D1,ITGB6,4.5925884478114176e-7
D1,ITSN1,1
D1,JAG2,0.5575263215701423
D1,JAK1,1
D1,JAK3,1
D1,JCHAIN,1
D1,JMJD6,0.4523403231986691
D1,KAT6B,0.340315756936954
D1,KATNA1,0.6404345723579733
D1,KCNAB2,1
D1,KCTD10,0.05416174776334406
D1,KDM4B,0.5484048640550201
D1,KIAA0895L,0.2143595937035874
D1,KIAA1211L,0.2887515059771358
D1,KIAA1217,0.005101288243005363
D1,KIAA1468,1
D1,KIAA1715,1
D1,KIF13B,0.7740721720862567
D1,KIF2C,1
D1,KLF9,1
D1,KMT2B,1
D1,KMT2E,0.27460209313751266
D1,KPNB1,1
D1,KRAS,0.4014327700295878
D1,KRT10,0.007809370317387355
D1,KRT17,1
D1,KRT8,4.173572566049411e-9
D1,KRT86,1
D1,LAMB2,0.5700773368526383
D1,LAMTOR2,0.7297134230178423
D1,LANCL1,0.8012580081816546
D1,LARP1B,1
D1,LARP7,1
D1,LCK,1
D1,LCP1,1
D1,LGALS1,2.7127375486968095e-7
D1,LIMCH1,0.03285310630076118
D1,LIMK1,0.29010559755093734
D1,LINC00176,0.39124235103921456
D1,LINGO1,0.014754865341963864
D1,LLGL1,1
D1,LMF1,1
D1,LMNA,1.8523801526027522e-10
D1,LRRC8A,0.010539214805228111
D1,LRWD1,1
D1,LST1,1
D1,LTB4R,1
D1,LTBP3,6.94833432078358e-6
D1,LTF,0.361503593037291
D1,LUC7L,1
D1,LUC7L3,0.043747226583481034
D1,LUM,1.7830678471671113e-13
D1,LYL1,1
D1,MAGEF1,0.027373742889864987
D1,MAGI1,0.3640314754373074
D1,MAGOHB,1
D1,MAP1S,1
D1,MAP3K14,1
D1,MAP3K6,1
D1,MAP4K2,1
D1,MAPK9,1
D1,MAPKAPK5,0.18990372395615823
D1,MAPT,1
D1,MARS,0.5980910455685875
D1,MAVS,0.8702667839127315
D1,MCTS1,1
D1,MDM2,0.2779803837602906
D1,MED13L,1
D1,MED25,0.18990372395615823
D1,MELK,1
D1,MEN1,1
D1,METTL12,0.12736972965524293
D1,METTL16,0.9258333969110935
D1,MFAP4,1
D1,MFSD3,0.2890206716740037
D1,MFSD7,1
D1,MGMT,0.5041905441669937
D1,MGP,8.707917338104883e-4
D1,MIB2,0.28136856839252694
D1,MICAL1,1
D1,MICALL2,1
D1,MID1IP1,0.02972188027903427
D1,MIF,0.08803330801152807
D1,MIIP,0.47080040075962265
D1,MKI67,1
D1,MKNK1,0.8768491427969048
D1,MLLT4,0.47080040075962265
D1,MLPH,0.10498706113733627
D1,MLST8,0.18564264827260157
D1,MMP11,3.2100523886334912e-9
D1,MMP9,1
D1,MORC2,1
D1,MPND,1
D1,MPST,0.014108742073533966
D1,MRPL2,0.510543543276384
D1,MRPL21,0.017993466591305747
D1,MRPL23,0.0030486856584216746
D1,MRPL51,0.06248454707503047
D1,MRPL54,1
D1,MRPS22,0.0321365074172042
D1,MS4A6A,1
D1,MST1R,0.785990941472025
D1,MTG2,0.3103207755384383
D1,MTMR12,0.11104773225098073
D1,MUC1,0.09629605459442542
D1,MUCL1,0.0424064747240196
D1,MUS81,0.001249811816324166
D1,MVP,0.014754865341963864
D1,MX2,1
D1,MYBL2,1
D1,MYC,4.209341150252837e-4
D1,MYH10,0.5831004942763796
D1,MYL12B,0.0038694729018406903
D1,MYL6B,0.2143595937035874
D1,MYL9,9.886924561025032e-7
D1,MYO1G,1
D1,MYO9B,1
D1,MZT2A,4.5225298835925673e-4
D1,NAA10,0.3722356201031705
D1,NANS,1
D1,NAT1,1
D1,NCKAP1L,1
D1,NCKAP5L,1
D1,NDC80,1
D1,NDRG1,1.7535140763488865e-15
D1,NDUFA1,0.043747226583481034
D1,NDUFA12,0.09162095734555817
D1,NDUFB2,0.038545985579008846
D1,NDUFB3,0.05416174776334406
D1,NDUFB9,5.714294802585009e-6
D1,NDUFC1,0.12043456871337872
D1,NDUFS1,0.08991226246817428
D1,NDUFV3,0.0757594484844498
D1,NEBL,0.33401241171937485
D1,NEK7,0.8667291000391513
D1,NELFE,1
D1,NFATC4,0.0771437792704633
D1,NFIC,0.5575263215701423
D1,NINJ1,6.064078786968388e-5
D1,NIT2,0.021659159253510814
D1,NMRAL1,1
D1,NR1H2,1
D1,NR4A1,0.04297882901100381
D1,NRP1,1
D1,NSMCE1,0.3151242165163844
D1,NTMT1,1
D1,NUF2,1
D1,NUP214,0.5158734187821539
D1,NUP93,0.292015611537732
D1,NXN,0.5799614456357657
D1,OASL,1
D1,OGFRL1,1
D1,OPTN,1
D1,ORC2,1
D1,ORC6,0.5158734187821539
D1,OSBPL8,1
D1,P4HA2,1
D1,PAF1,1
D1,PAFAH1B3,1
D1,PAQR4,0.0479333531488026
D1,PARN,1
D1,PCCB,0.28319157372253345
D1,PCIF1,0.9044044829135003
D1,PDCD5,1
D1,PDGFRA,1
D1,PDGFRB,0.008908881723122456
D1,PER1,1
D1,PEX11G,1
D1,PEX14,1
D1,PGLS,0.16697482309962033
D1,PGR,1
D1,PHF11,1
D1,PHF13,1
D1,PHF21A,1
D1,PHGDH,0.8007372895846285
D1,PHKB,1
D1,PIGQ,1
D1,PIH1D1,1
D1,PILRA,1
D1,PIM2,0.5398117798165251
D1,PITX1,0.07846516744036254
D1,PKNOX1,1
D1,PLAC9,1
D1,PLEKHO2,1
D1,PLIN2,1
D1,PLK1,1
D1,PLK2,1
D1,PLLP,0.6404345723579733
D1,PLP2,0.021431095159501493
D1,PLPPR2,0.07484109006091916
D1,PLSCR1,1
D1,PLTP,1
D1,PLVAP,0.02294393964139978
D1,PLXNA1,0.2245035711157444
D1,PLXND1,2.3868548689451886e-8
D1,PMP22,0.0020406417413168874
D1,PNISR,1
D1,PNMT,0.5207888171053816
D1,PNP,0.2887515059771358
D1,PNPLA6,1
D1,PODNL1,1
D1,PODXL,0.3273053134504936
D1,POLR2E,0.0023589429715614287
D1,POLR2J,3.275697913491519e-4
D1,POR,0.7388703152241184
D1,POSTN,1.735241761856631e-9
D1,PPHLN1,0.7398024408927995
D1,PPIB,1
D1,PPIH,1
D1,PPM1G,0.0479333531488026
D1,PPP1R1A,3.693762909731616e-6
D1,PPP1R1B,0.008648724753337514
D1,PPP1R37,0.2502839419987985
D1,PRKAB1,1
D1,PRKCSH,1.3296983752986215e-4
D1,PROSER1,0.8931275542859454
D1,PRPF6,1
D1,PRPSAP1,1
D1,PSCA,0.07484109006091916
D1,PSMD4,1
D1,PSTPIP1,1
D1,PTGDS,1
D1,PTOV1,0.042262327821815
D1,PTP4A3,0.2245035711157444
D1,PTPRC,1
D1,PTPRJ,1
D1,PTRF,1.256277335611908e-4
D1,PTRH1,1
D1,PTTG1,1
D1,PUS3,1
D1,PWP1,0.37840016000966104
D1,PWWP2B,0.7734881019778387
D1,PXDN,0.19019272105413
D1,PYURF,0.8166186049854205
D1,QSOX1,1
D1,R3HDM2,0.02016671555160542
D1,RAB11FIP1,1.5809559166347686e-4
D1,RAB3A,1
D1,RAB3GAP1,1
D1,RAB3IL1,1
D1,RABGAP1L,1
D1,RALBP1,0.4777098010463285
D1,RALGAPA2,1
D1,RAMP2,1
D1,RAP1B,1
D1,RARS2,1
D1,RASA2,1
D1,RASGRP2,1
D1,RASSF3,1
D1,RBL1,1
D1,RBM42,1
D1,RECQL4,0.21432187983145493
D1,RECQL5,1
D1,REEP6,0.33473910795447587
D1,RGS1,1
D1,RHOB,1.6526546415344406e-4
D1,RIOK1,1
D1,RMND1,1
D1,RNASET2,0.887288023882982
D1,RND3,0.32586932676776653
D1,RNF135,0.5420786677633426
D1,RNF170,1
D1,RRAS,1
D1,RRM2,1.6526546415344406e-4
D1,RSL1D1,0.014754865341963864
D1,RSRP1,1
D1,RUVBL1,0.014167908965809573
D1,S100A14,2.6769744737967323e-16
D1,S100A9,0.004237074538487582
D1,SAMM50,1
D1,SASH1,0.18951532912571573
D1,SAT1,0.840519311502961
D1,SCAF1,1
D1,SCD,4.5225298835925673e-4
D1,SCNN1D,1
D1,SCX,0.0011384392613305692
D1,SDHB,0.06248454707503047
D1,SEC14L2,1
D1,SEC23A,0.858288445453306
D1,SEMA3B,1
D1,SEMA4B,0.028823846593339197
D1,SF3B4,0.09275405085636904
D1,SFRP1,1
D1,SFSWAP,1
D1,SGTA,1.914878842836747e-5
D1,SH3BP5L,1
D1,SIGLEC1,1
D1,SIGMAR1,0.4014327700295878
D1,SLC16A2,1
D1,SLC16A3,0.023720238559515747
D1,SLC22A18,0.35945897076755484
D1,SLC25A24,1
D1,SLC2A1,0.33059124104852666
D1,SLC2A8,1
D1,SLC35A2,0.0024062542480734004
D1,SLC39A6,0.2226949424227017
D1,SLC43A1,1
D1,SLC4A5,0.13779309695618094
D1,SLC8B1,1
D1,SLC9A3R2,0.3055046980603002
D1,SLC9A8,1
D1,SLFN13,1
D1,SLPI,1
D1,SMCHD1,1
D1,SMG9,1
D1,SMYD2,0.05150587523576408
D1,SNAPC3,0.08471123182639881
D1,SNF8,1
D1,SNRPD3,0.010539214805228111
D1,SNTA1,1
D1,SNX33,1
D1,SNX8,1
D1,SOD3,1
D1,SOS2,1
D1,SOX4,0.0020262033982371627
D1,SP6,0.0013024179764721392
D1,SPAG9,1
D1,SPARC,2.46788350693362e-10
D1,SPIN1,0.4689415133429389
D1,SPSB1,1
D1,SRGN,1
D1,SRPX2,1
D1,SRR,1
D1,SRRT,0.22881410099705424
D1,SRSF1,0.00448494268834489
D1,SRSF5,1
D1,SSSCA1,0.2762183447611165
D1,STAMBP,0.7266210115154993
D1,STAT5A,1
D1,STK17A,1
D1,STK4,1
D1,STMN1,0.08144636016039085
D1,STRN3,0.0013131268729045641
D1,STT3A,0.5068041497619797
D1,SUGP1,1
D1,SURF1,1
D1,SVIL,0.7232805413003346
D1,SYDE1,1
D1,SYK,1
D1,TACC3,0.08669565211379751
D1,TANC2,9.6650409238558e-5
D1,TARBP1,0.2887515059771358
D1,TAX1BP1,1
D1,TAX1BP3,0.7740721720862567
D1,TBC1D10A,1
D1,TBC1D23,0.7313900804087039
D1,TBCA,0.0010602815249244498
D1,TBXAS1,0.785990941472025
D1,TCEA2,1
D1,TCEA3,0.002104786591381981
D1,TCF25,0.8458588076726569
D1,TDRD3,1
D1,TESK1,1
D1,TESMIN,0.021681248067879688
D1,TEX10,0.20394344171742634
D1,TEX2,0.11104773225098073
D1,TFF3,1
D1,TGFBR2,1
D1,THBS1,3.944448437216002e-9
D1,THOC5,1
D1,THOC6,1
D1,TIGD5,0.037653096440118154
D1,TIMP1,0.09182585139853865
D1,TJP3,1
D1,TM7SF2,0.16213815821287816
D1,TMBIM6,0.013990604115886913
D1,TMEM101,1
D1,TMEM123,0.006314380738765561
D1,TMEM14B,1
D1,TMEM160,0.043730883233287665
D1,TMEM184A,1
D1,TMEM259,0.34965641798762914
D1,TMEM45B,0.002104786591381981
D1,TMEM86A,1
D1,TMX1,1
D1,TNC,0.2548679895914216
D1,TNFRSF14,0.8066742115421548
D1,TNFRSF21,1
D1,TNFRSF4,1
D1,TNNT1,1
D1,TOM1L2,0.5968353309759853
D1,TP53I3,1
D1,TPM2,0.0017675639848875521
D1,TRAC,1
D1,TRAF5,0.014754865341963864
D1,TRAP1,0.00787774522163814
D1,TRAPPC4,0.6273037597252143
D1,TRIM14,1
D1,TRIM22,1
D1,TRIM25,1
D1,TRIM47,1
D1,TSPAN33,1
D1,TSR2,0.6141025142828177
D1,TTC31,1
D1,TTI1,1
D1,TXN2,0.2245035711157444
D1,TXNDC17,0.006195540256782435
D1,TXNRD2,1
D1,TYMS,1
D1,TYROBP,1
D1,UBA52,0.008336616521328053
D1,UBA6,0.04290548244881848
D1,UBAP2L,0.010994422236910852
D1,UBE2C,1
D1,UBE2T,0.08803330801152807
D1,UBE2W,1
D1,UBL7,1
D1,UBR2,0.2245035711157444
D1,UBXN1,1
D1,UCK1,0.8653821810087883
D1,UFD1L,1
D1,UQCRC1,0.015327137483737612
D1,UXS1,2.666327335557537e-5
D1,UXT,1
D1,VARS,1
D1,VAV1,1
D1,VCAM1,0.021431095159501493
D1,VEGFB,0.011609559054168246
D1,VIM,0.014754865341963864
D1,VPS13D,1
D1,VPS45,1
D1,VWF,0.6523350774636625
D1,WDFY3,0.47080040075962265
D1,WDR13,0.6314343039738405
D1,WDR34,6.064078786968388e-5
D1,WDR46,0.16150436195860576
D1,WDR73,0.2287791681333903
D1,WDR74,1
D1,WIPF1,1
D1,XAB2,0.1574914965276373
D1,XIAP,0.8282611189417476
D1,XPO6,0.5575263215701423
D1,YIPF4,1
D1,YTHDC1,1
D1,ZDHHC12,4.654660879845335e-5
D1,ZFAND3,0.003340795939941151
D1,ZFP36,0.5334729776301353
D1,ZFPL1,0.9707522136309259
D1,ZFR,0.01380703644216493
D1,ZG16B,1
D1,ZMAT5,1
D1,ZMYND19,0.0014482036743383958
D1,ZMYND8,1
D1,ZNF217,0.7019776848444901
D1,ZNF337,1
D1,ZNF33B,0.758360857808552
D1,ZNF362,1
D1,ZNF524,1
D1,ZNF592,0.9707522136309259
D1,ZNF644,1
D1,ZNF668,0.009097396438299864
D1,ZNF771,1
D1,ZNF787,1
D1,ZNF791,1
D1,ZNF83,1
D1,ZNF91,1
D1,ZNRF1,0.4523403231986691
D1,ZSWIM8,0.4655839107286014
D2,A2M,9.055514404704053e-6
D2,AAMDC,0.2441018834616636
D2,ABCA3,1
D2,ABCA7,1
D2,ABCF3,6.2030994617935255e-6
D2,ABHD14A,1
D2,ABHD4,1
D2,ACAA1,1
D2,ACER3,0.48641182047104725
D2,ACTR3B,0.5554270169121287
D2,ADAM15,2.522304129361046e-13
D2,ADCY3,0.888052434120656
D2,ADI1,0.08128893923524723
D2,AEBP1,8.050232516487334e-15
D2,AES,5.321754649840407e-9
D2,AGAP2,0.04025805319894551
D2,AGO2,0.4230770682921521
D2,AGPAT2,5.275977276274435e-8
D2,AGR2,0.008385358236826991
D2,AHCY,0.0033945878110496585
D2,AKAP9,1
D2,AKR1A1,0.40722103625095263
D2,AKT1S1,4.25391047487369e-6
D2,ALDH16A1,1
D2,ALG3,0.002806570378162862
D2,ANGPTL4,1
D2,ANKLE2,0.062083190868621956
D2,ANKRD12,1
D2,ANKRD28,0.6637861236903602
D2,ANLN,1
D2,ANO10,1
D2,AP5B1,1
D2,AP5Z1,0.06134747989978216
D2,APBA2,1
D2,APBB2,0.503930697954341
D2,APOBEC3G,1
D2,APOC1,0.0074738207931284335
D2,AQP1,0.41339949894153616
D2,ARF5,0.3334543790306136
D2,ARF6,0.01540131642443671
D2,ARFGEF2,0.8556012909005329
D2,ARHGAP10,1
D2,ARHGAP4,0.9521946264407496
D2,ARHGAP45,1
D2,ARHGAP5,1
D2,ARHGEF10L,0.7093576142531239
D2,ARHGEF3,1
D2,ARHGEF40,1
D2,ARID1B,1
D2,ARID3A,0.32085511776163883
D2,ARID4A,1
D2,ARID5A,0.07308488277802268
D2,ARID5B,1
D2,ARNT,0.5260232383177313
D2,ASCL2,0.025021584341666948
D2,ASH2L,0.3469798932914316
D2,ASL,0.09474896908233552
D2,ASMTL,0.7319627113139838
D2,ASNA1,4.561214424953501e-8
D2,ASNS,1
D2,ATAD1,1
D2,ATF6B,0.09884241991423733
D2,ATG12,1
D2,ATG16L2,1
D2,ATL2,1
D2,ATP5H,0.002307299885709412
D2,ATP5O,0.0037665992382880566
D2,ATP6AP1,1.6867747752925732e-6
D2,ATP6V0D1,0.4749868420997757
D2,AURKAIP1,0.010480970620607453
D2,AVEN,1
D2,BABAM1,0.40870528497633557
D2,BAD,2.809712277221306e-9
D2,BAG1,0.11865671373779757
D2,BAIAP3,0.031021079963630918
D2,BCAM,0.1103334218908872
D2,BCL2,1
D2,BCL2L12,1
D2,BGN,6.308994046645385e-9
D2,BICDL1,0.5882844468061402
D2,BIN3,1
D2,BIRC2,0.12917802073020968
D2,BIRC5,0.0052442775231925105
D2,BLVRA,0.005755692862416083
D2,BOK,1.6637698707574e-5
D2,BOLA3,0.485571091223367
D2,BRD9,0.0037502448878941616
D2,BRF1,0.009953869969822607
D2,BRF2,1.6867747752925732e-6
D2,BRK1,0.49173262000325574
D2,BRPF1,1
D2,BSG,2.4449998898289757e-6
D2,BST2,2.4449998898289757e-6
D2,BTG1,0.00592349973759875
D2,C10orf10,1
D2,C10orf54,0.2478538278642722
D2,C12orf45,0.015289042157002237
D2,C15orf61,0.32879957140474275
D2,C19orf24,0.0037502448878941616
D2,C19orf52,1
D2,C19orf60,1
D2,C1QB,7.588392251837796e-8
D2,C1R,0.002646005685452351
D2,C1S,1
D2,C1orf216,1
D2,C2,1
D2,C2CD2L,0.08204292083846894
D2,C3,6.267165313547216e-5
D2,C4orf48,1.0227978913506325e-8
D2,C5orf38,1.8127570467935247e-6
D2,C6orf136,0.8782921592519146
D2,C6orf48,1
D2,CADM4,0.19315760954977906
D2,CALML5,5.776665036151288e-14
D2,CAMTA2,1
D2,CAPG,0.028976999203776967
D2,CARS2,0.1751112520009092
D2,CBLC,0.03083200808448323
D2,CCDC106,0.10633764468075657
D2,CCDC167,0.9511557598198914
D2,CCDC57,1.9939181440168615e-5
D2,CCDC80,1
D2,CCDC88B,1
D2,CCL19,4.25391047487369e-6
D2,CCL2,0.8419519586933497
D2,CCL21,1
D2,CCM2,0.0017901077490807427
D2,CCNB1,1
D2,CCNB1IP1,0.47531189048368816
D2,CCNE1,1
D2,CCNE2,9.027999015693345e-4
D2,CCS,0.002806570378162862
D2,CCT4,1.1477987268817871e-4
D2,CD14,7.927576535430754e-7
D2,CD320,0.08445876167194359
D2,CD3D,1
D2,CD4,1
D2,CD52,0.4794628800208059
D2,CD68,0.01787512561341239
D2,CD74,4.31198456414523e-6
D2,CD79A,0.2957334678623225
D2,CDC20,1
D2,CDC6,0.010286127730413524
D2,CDH11,1
D2,CDH3,0.22319719477759384
D2,CDK5RAP1,1
D2,CENPF,1
D2,CEP250,0.7080920398925815
D2,CEP55,0.6132677805785185
D2,CERCAM,0.888052434120656
D2,CERS5,1
D2,CES2,1
D2,CFAP36,0.3202940965831153
D2,CFDP1,0.1289150136555922
D2,CGGBP1,1
D2,CHCHD6,0.09472455933855937
D2,CHD1,1
D2,CHD6,1
D2,CHFR,1
D2,CHST11,1
D2,CIR1,1
D2,CLASRP,0.0013625260198677567
D2,CLDN3,1.0761830951940462e-12
D2,CLDN4,4.4486791132984525e-7
D2,CLU,7.084124693989143e-10
D2,CNN2,1.0861318539913457e-8
D2,COL14A1,1
D2,COL3A1,1.80452843997716e-10
D2,COL4A1,0.010873605876828271
D2,COL6A2,5.8929992654333985e-9
D2,COL8A2,1
D2,COMMD1,1
D2,COMP,1.624105161449092e-10
D2,COPS7A,0.08445876167194359
D2,COQ4,0.09474896908233552
D2,CORO1A,0.37193497954679233
D2,CORO1B,0.0037320435513175237
D2,CORO2A,0.8502859509335579
D2,CORO7,0.0884436196845389
D2,COX5A,0.07646131151135208
D2,CPNE1,0.004811790521650323
D2,CPSF1,0.04112320276625408
D2,CPVL,1
D2,CRABP2,5.01434060916976e-9
D2,CRACR2B,0.0011602602849141521
D2,CRELD2,1
D2,CROCC,0.26655507427616204
D2,CSF1,1
D2,CSF1R,0.0510635133095609
D2,CTDSPL,9.091243650423787e-5
D2,CTIF,1
D2,CTSK,0.7093576142531239
D2,CTU2,0.6813110875864575
D2,CUTC,0.3222299698050286
D2,CUX1,9.91137677731155e-4
D2,CX3CL1,1
D2,CXCL10,0.5517840888124272
D2,CXXC5,7.201202311269876e-9
D2,CYP27A1,1
D2,DAPK3,5.2814005689235676e-8
D2,DCAF6,0.4886744816878746
D2,DCXR,1.5415174113706197e-5
D2,DDAH1,1
D2,DDB2,0.8499659403146893
D2,DDIT3,0.01319654056931588
D2,DDRGK1,0.0011715656226918502
D2,DDT,0.026869000824759487
D2,DEAF1,1
D2,DENND1A,0.3469798932914316
D2,DERL3,1
D2,DESI1,1
D2,DHX16,0.5644003248137424
D2,DLG1,0.7935755294818002
D2,DMAP1,1
D2,DNAJB2,2.2659394174617145e-5
